"J0001+M0001+B0001+S0002",0,0,0,0,0,0,0,0,27750,4474,6609,0,38833,0,0,0,0,0,0,0,0,12415,11503,13219,0,37137,0,0,0,0,0,0,0,0,2.235199,.388942,.4999622,0,1.04566874007055,0,0,0,0,0,0,0,0,3.875027,3.142602,5.666969,0,4.09561455463137,0,0,0,0,0,0,0,0,107532,14060,37453,0,159045,0,0,0,0,0,0,0,0,8.189585E-02,6.087654E-02,.1333266,0,8.40708539362817E-02,0,0,0,0,0,0,0,0,338845,73493,49570,0,461908,0,0,0,"YES","YES"
"J0001+M0001+B0001+S0003",0,0,0,0,0,0,0,33405,2921,0,0,0,36326,0,0,0,0,0,0,0,11854,12415,0,0,0,24269,0,0,0,0,0,0,0,2.818036,.2352799,0,0,0,1.49680662573654,0,0,0,0,0,0,0,6.00009,5,0,0,0,5.91967186037549,0,0,0,0,0,0,0,200433,14605,0,0,0,215038,0,0,0,0,0,0,0,3.333287E-02,2.857059E-02,0,0,0,.032892008525881,0,0,0,0,0,0,0,1002164,102238,0,0,0,1104402,0,0,0,"YES","YES"
"J0001+M0001+B0001+S0004",0,0,0,0,0,0,0,0,3651,1278,1652,0,6581,0,0,0,0,0,0,0,0,12415,11503,13219,0,37137,0,0,0,0,0,0,0,0,.2940798,.1111014,.1249716,0,.177208713681773,0,0,0,0,0,0,0,0,3.000274,3,5.167675,0,3.54429418021577,0,0,0,0,0,0,0,0,10954,3834,8537,0,23325,0,0,0,0,0,0,0,0,9.998904E-02,9.999218E-02,4.998941E-02,0,7.99227611668407E-02,0,0,0,0,0,0,0,0,36514,12781,33047,0,82342,0,0,0,"YES","YES"
"J0001+M0001+B0001+S0005",0,0,0,0,0,0,0,0,0,2556,0,0,2556,0,0,0,0,0,0,0,0,0,11503,0,0,11503,0,0,0,0,0,0,0,0,0,.2222029,0,0,.222202903590368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3332899,0,0,.333289868300952,0,0,0,0,0,0,0,0,0,7669,0,0,7669,0,0,0,"YES","NO"
"J0001+M0001+B0001+S0006",0,0,0,0,0,0,0,1078,3286,160,0,0,4524,0,0,0,0,0,0,0,11854,12415,11503,0,0,35772,0,0,0,0,0,0,0,9.093977E-02,.2646798,1.390942E-02,0,0,.126467628312647,0,0,0,0,0,0,0,4.998145,7.500608,11.98125,0,0,7.06277630415561,0,0,0,0,0,0,0,5388,24647,1917,0,0,31952,0,0,0,0,0,0,0,6.669141E-02,6.249643E-02,8.346374E-02,0,0,6.40249080101896E-02,0,0,0,0,0,0,0,16164,52579,1917,0,0,70660,0,0,0,"YES","YES"
"J0001+M0001+B0001+S0007",0,0,0,0,0,0,0,0,1461,639,551,0,2651,0,0,0,0,0,0,0,0,12415,11503,13219,0,37137,0,0,0,0,0,0,0,0,.1176802,5.555072E-02,4.168243E-02,0,7.13843336833885E-02,0,0,0,0,0,0,0,0,44.98563,7.001565,5.998185,0,27.726518294983,0,0,0,0,0,0,0,0,65724,4474,3305,0,73503,0,0,0,0,0,0,0,0,.1538867,.1333194,.1000363,0,.133922707754483,0,0,0,0,0,0,0,0,9494,4793,5508,0,19795,0,0,0,"YES","YES"
"J0001+M0001+B0001+S0008",0,0,0,0,0,0,0,3448,6171,6039,5232,0,20890,0,0,0,0,0,0,0,11854,12415,11503,13219,0,48991,0,0,0,0,0,0,0,.2908723,.49706,.5249935,.3957939,0,.426404849870384,0,0,0,0,0,0,0,42.00377,34.11813,31.7738,29.7393,0,33.6452848252753,0,0,0,0,0,0,0,144829,210543,191882,155596,0,702850,0,0,0,0,0,0,0,.0374966,.0165692,1.831321E-02,2.110937E-02,0,.020047849966459,0,0,0,0,0,0,0,91955,372438,329762,247852,0,1042007,0,0,0,"YES","YES"
"J0001+M0001+B0001+S0009",0,0,0,0,0,0,0,0,0,160,0,0,160,0,0,0,0,0,0,0,0,0,11503,0,0,11503,0,0,0,0,0,0,0,0,0,1.390942E-02,0,0,1.39094149352343E-02,0,0,0,0,0,0,0,0,0,11.98125,0,0,11.98125,0,0,0,0,0,0,0,0,0,1917,0,0,1917,0,0,0,0,0,0,0,0,0,.1251956,0,0,.125195618153365,0,0,0,0,0,0,0,0,0,1278,0,0,1278,0,0,0,"YES","YES"
"J0001+M0001+B0001+S0010",0,0,0,0,0,0,0,0,0,17255,170742,0,187997,0,0,0,0,0,0,0,0,0,11503,13219,0,24722,0,0,0,0,0,0,0,0,0,1.500044,12.91641,0,7.6044413882372,0,0,0,0,0,0,0,0,0,11.25923,1,0,1.94162672808609,0,0,0,0,0,0,0,0,0,194278,170742,0,365020,0,0,0,0,0,0,0,0,0,.7714145,0,0,0,0,0,0,0,0,0,0,0,0,22368,0,0,0,0,0,0,"NO","YES"
"J0001+M0001+B0001+S0011",0,0,0,0,0,0,0,0,0,9586,0,0,9586,0,0,0,0,0,0,0,0,0,11503,0,0,11503,0,0,0,0,0,0,0,0,0,.8333478,0,0,.833347822307224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7500196,0,0,.750019560284798,0,0,0,0,0,0,0,0,0,12781,0,0,12781,0,0,0,"YES","NO"
